Ticker,Date,Time,Titles,neg,neu,pos,compound,roberta_sent,roberta_score,rob_positive,rob_negative,rob_neutral,date_time
MSFT,2023-04-22,06:00:00,What is Metadata? YF explains,0.0,1.0,0.0,0.0,neutral,0.9173577427864075,0.040033825,0.12705763,0.8329086,2023-04-22 06:00:00
MSFT,2023-04-21,18:24:00,"Stock Trading Action Plan: Inflation Gauges And Microsoft, Amazon, Boeing, Alphabet Earnings",0.0,0.866,0.134,0.1779,neutral,0.8962399363517761,0.14920923,0.019468699,0.83132213,2023-04-21 18:24:00
MSFT,2023-04-21,17:29:00,"Microsoft, Meta & Amazon Earnings: Time to Buy Mega-Cap Tech Stocks?",0.0,0.841,0.159,0.1779,neutral,0.8501712083816528,0.15590325,0.015871733,0.82822496,2023-04-21 17:29:00
MSFT,2023-04-21,17:00:00,Bing Is Already Taking Market Share From Google. Time to Sell Alphabet Stock?,0.0,0.845,0.155,0.296,neutral,0.797635018825531,0.058257874,0.4627504,0.4789917,2023-04-21 17:00:00
MSFT,2023-04-21,14:37:00,10 Best Humane Stocks to Buy Now,0.0,0.588,0.412,0.6369,positive,0.689213752746582,0.38386837,0.0107274875,0.60540414,2023-04-21 14:37:00
MSFT,2023-04-21,14:22:00,Tech earnings to test markets' 'most crowded' trade,0.0,1.0,0.0,0.0,neutral,0.8907083868980408,0.058998886,0.15382849,0.7871727,2023-04-21 14:22:00
MSFT,2023-04-21,14:09:00,Alphabet Just Made a Huge Move in the Race to Dominate Artificial Intelligence,0.094,0.566,0.34,0.5994,positive,0.8650090098381042,0.7142285,0.009715744,0.27605578,2023-04-21 14:09:00
MSFT,2023-04-21,14:00:00,Inside Barry Dillers Plan to Stop ChatGPT From Destroying the News Business,0.367,0.633,0.0,-0.7003,negative,0.5269569158554077,0.02282885,0.4549645,0.5222067,2023-04-21 14:00:00
MSFT,2023-04-21,13:19:00,10 Job Skills Worth Six-Figure Salaries,0.0,0.725,0.275,0.2263,neutral,0.7153576016426086,0.26859358,0.016172972,0.71523345,2023-04-21 13:19:00
MSFT,2023-04-21,13:07:00,11 Best Fast Money Stocks To Buy According To Hedge Funds,0.0,0.704,0.296,0.6369,neutral,0.6687281131744385,0.3198328,0.0076961773,0.67247105,2023-04-21 13:07:00
MSFT,2023-04-21,12:56:00,AI Stocks: In Case You Missed These Developments In Artificial Intelligence,0.154,0.629,0.217,0.2263,neutral,0.8528704047203064,0.18772358,0.066217154,0.7460593,2023-04-21 12:56:00
MSFT,2023-04-21,12:11:00,12 Best Environmental Dividend Stocks To Buy According To Al Gore,0.0,0.704,0.296,0.6369,neutral,0.5326983332633972,0.24867493,0.019846238,0.7314788,2023-04-21 12:11:00
MSFT,2023-04-21,12:00:00,Microsoft and Alphabet: The AI Battle Continues,0.302,0.698,0.0,-0.3818,neutral,0.7918564677238464,0.13649955,0.060405664,0.8030948,2023-04-21 12:00:00
MSFT,2023-04-21,09:54:00,Google Bard can now help write software code,0.0,0.722,0.278,0.4019,neutral,0.5072798728942871,0.62403154,0.0099268295,0.36604163,2023-04-21 09:54:00
MSFT,2023-04-21,09:48:00,Google Bard can now help write software code,0.0,0.722,0.278,0.4019,neutral,0.5072798728942871,0.62403154,0.0099268295,0.36604163,2023-04-21 09:48:00
MSFT,2023-04-21,09:43:00,Googles Search Dominance Feels Heat From ChatGPT,0.0,0.769,0.231,0.2023,neutral,0.8952337503433228,0.3197966,0.008481679,0.6717217,2023-04-21 09:43:00
MSFT,2023-04-21,08:00:00,Are There Rough Waters Ahead On Tech Earnings Calendar?,0.0,1.0,0.0,0.0,neutral,0.8344388008117676,0.030837163,0.10956182,0.8596011,2023-04-21 08:00:00
MSFT,2023-04-21,08:00:00,Microsoft Earnings Could Fall Flat on Slower Cloud Growth,0.0,0.755,0.245,0.3818,negative,0.6096713542938232,0.057845302,0.4410366,0.5011181,2023-04-21 08:00:00
MSFT,2023-04-21,07:45:00,2 Compelling Cybersecurity Stocks That Could Soar in the Coming Months,0.0,0.826,0.174,0.2263,positive,0.6744179129600525,0.87145,0.0018799392,0.12667006,2023-04-21 07:45:00
MSFT,2023-04-21,05:25:00,3 Red Flags for Alphabet's Future,0.0,1.0,0.0,0.0,positive,0.5611348748207092,0.13894843,0.016705483,0.844346,2023-04-21 05:25:00
MSFT,2023-04-20,18:16:00,Is Elon Musk the busiest CEO on Earth?,0.0,1.0,0.0,0.0,neutral,0.6104411482810974,0.305193,0.032913875,0.66189307,2023-04-20 18:16:00
MSFT,2023-04-20,17:15:00,"Google Looks to Turbocharge AI Efforts With Combined Brain, DeepMind Unit",0.0,1.0,0.0,0.0,positive,0.5531871914863586,0.72450495,0.0037306554,0.2717644,2023-04-20 17:15:00
MSFT,2023-04-20,16:17:00,"Microsoft adding ChatGPT to employee experience platform, Snap launches its own chatbot",0.0,1.0,0.0,0.0,neutral,0.6488868594169617,0.3512371,0.0045671556,0.64419574,2023-04-20 16:17:00
MSFT,2023-04-20,14:39:00,"UPDATE 1-Alphabet to combine AI research units Google Brain, DeepMind",0.0,1.0,0.0,0.0,neutral,0.8194125294685364,0.13682322,0.017069759,0.846107,2023-04-20 14:39:00
MSFT,2023-04-20,14:15:00,Alphabets Google Combines AI Research Units Brain and DeepMind,0.0,1.0,0.0,0.0,neutral,0.8714835047721863,0.22666676,0.011964977,0.7613683,2023-04-20 14:15:00
MSFT,2023-04-20,13:52:00,Big Tech is racing to claim its share of the generative AI market,0.0,0.845,0.155,0.296,neutral,0.5023069977760315,0.5057975,0.010065601,0.48413688,2023-04-20 13:52:00
MSFT,2023-04-20,13:42:00,5 Critical Stock Market Catalysts to Prepare for Next Week,0.223,0.777,0.0,-0.3182,neutral,0.8673255443572998,0.05757086,0.048603076,0.893826,2023-04-20 13:42:00
MSFT,2023-04-20,13:25:00,Coding Tools for Novice Programmers and Business Users Get ChatGPT Tech Boost,0.0,0.803,0.197,0.4019,positive,0.5428791046142578,0.4713338,0.0051581464,0.523508,2023-04-20 13:25:00
MSFT,2023-04-20,13:22:00,Google to Launch AI-Driven Ad Campaigns,0.0,1.0,0.0,0.0,neutral,0.8017480373382568,0.4509661,0.011708875,0.537325,2023-04-20 13:22:00
MSFT,2023-04-20,13:14:00,Elon Musk Threatens Tech Giant With Lawsuit Over Twitter Data,0.36,0.64,0.0,-0.5423,negative,0.5167794227600098,0.014667007,0.6062368,0.3790962,2023-04-20 13:14:00
MSFT,2023-04-20,12:31:00,Lawsuit time: Elon Musk explodes after Microsofts Twitter ad snub,0.37,0.63,0.0,-0.5719,neutral,0.5215048789978027,0.07468415,0.37405518,0.55126065,2023-04-20 12:31:00
MSFT,2023-04-20,12:15:00,How to Start Trading Options,0.0,1.0,0.0,0.0,neutral,0.9129663705825806,0.059490036,0.0636002,0.87690973,2023-04-20 12:15:00
MSFT,2023-04-20,12:00:00,Microsoft adding GPT tech to employee experience platform Viva,0.0,1.0,0.0,0.0,neutral,0.5612863898277283,0.48281834,0.005839576,0.5113421,2023-04-20 12:00:00
MSFT,2023-04-20,12:00:00,Microsoft adding ChatGPT to employee experience platform Viva,0.0,1.0,0.0,0.0,neutral,0.6173956394195557,0.37608847,0.0073131067,0.6165984,2023-04-20 12:00:00
MSFT,2023-04-20,09:36:00,Amazon and Microsofts AI Gains Mask Cloud Slowdown,0.0,0.594,0.406,0.4767,neutral,0.8208352327346802,0.5825334,0.009835329,0.40763122,2023-04-20 09:36:00
MSFT,2023-04-20,09:32:00,Adding to Our Cash Position by Trimming 4 Well-Performing Names,0.0,1.0,0.0,0.0,positive,0.6276305913925171,0.4196687,0.0045519015,0.5757794,2023-04-20 09:32:00
MSFT,2023-04-20,09:30:00,3 Tech Stocks With More Potential Than Any Cryptocurrency,0.0,1.0,0.0,0.0,positive,0.885076642036438,0.80679697,0.0041148625,0.18908818,2023-04-20 09:30:00
MSFT,2023-04-20,09:02:00,Where Will Microsoft Stock Be in 1 Year?,0.0,1.0,0.0,0.0,neutral,0.8862591981887817,0.072525375,0.031564575,0.89591014,2023-04-20 09:02:00
MSFT,2023-04-20,08:47:00,Slow Growth in Azure to Impact Microsoft's (MSFT) Q3 Earnings,0.0,0.776,0.224,0.3818,neutral,0.5363385081291199,0.16497736,0.033626117,0.80139655,2023-04-20 08:47:00
MSFT,2023-04-20,08:19:00,Prediction: These Will Be 3 of the Most Valuable Stocks by 2050,0.0,0.747,0.253,0.5256,positive,0.8756662607192993,0.81883496,0.0028543442,0.17831068,2023-04-20 08:19:00
MSFT,2023-04-20,07:05:00,Best Stocks To Buy And Watch Now: ServiceNow Headlines 5 Top Tech Stocks For April,0.0,0.667,0.333,0.7184,positive,0.7114779949188232,0.7683429,0.002161359,0.22949573,2023-04-20 07:05:00
MSFT,2023-04-20,06:11:00,Samsung Might Ditch Google: Is the Search Engine's Dominance Ending?,0.0,0.833,0.167,0.2023,neutral,0.5955072641372681,0.05715025,0.3353072,0.6075426,2023-04-20 06:11:00
MSFT,2023-04-20,05:38:00,Microsofts refusal to pay for Twitters API has outraged Elon Musk,0.353,0.647,0.0,-0.5994,neutral,0.5252365469932556,0.030378183,0.58328754,0.38633427,2023-04-20 05:38:00
